SaleID,ExhibitionID,Item,Qty,Price,Date
1888,1888,hlNkSae@13,9,765.47,1972-11-24
1889,1889,UM%qDBkS$e,21,453.6,1990-04-02
1890,1890,LwGzLHt67I,82,728.84,1980-02-11
1891,1891,H0ObmlaZ%$,1,785.82,2012-01-01
1892,1892,FYjw%3Eb$L,72,393.44,2006-02-06
1893,1893,1pBQyZ%*m#,53,108.29,1961-01-22
1894,1894,Du6G28Jd3b,51,194.03,1956-04-01
1895,1895,a$eTKJ&X!d,14,116.43,2007-06-02
1896,1896,E9GIVzOUiM,100,95.87,1950-11-23
1897,1897,k%NK3mV*Xp,21,447.0,1982-11-26
1898,1898,ghzD7P%6o*,48,341.83,1975-10-22
1899,1899,OW n!L%X#L,1,667.58,2012-08-18
1900,1900,a@peaNjubm,72,852.31,2021-08-11
1901,1901,e7%MleGEyy,14,605.91,1994-04-25
1902,1902,ot0zJ!$t!j,84,782.47,2025-07-08
1903,1903,Jxup7mK3qU,38,473.86,1991-08-02
1904,1904,O8aq1vZT*G,15,312.77,1978-11-08
1905,1905,LHdY@vi0a!,34,982.76,1977-09-24
1906,1906,Bz36JDf 9I,32,955.65,2009-08-02
1907,1907,eJ!SB@lAW7,3,315.5,uT66pv
1908,1908,fozoQi#M7C,69,441.44,1960-05-16
1909,1909,f#7zwZt#CW,66,617.73,En1liP
1910,1910,ahVs3rK7oa,80,316.49,1965-02-01
1911,1911,eCB1M1F*i4,68,185.51,1964-07-13
1912,1912,sVheEA8QL4,6,701.72,1986-12-06
1913,1913,NQKl* of0i,26,945.75,2007-06-17
1914,1914,&NqADqT4uK,63,790.38,2013-12-07
1915,1915,2R@aDIcYeC,5,834.39,Afl6bC
1916,1916,1IZMl2lBD1,98,527.57,1992-07-07
1917,1917,*VFp6jMe@7,12,812.53,1996-12-07
1918,1918,Jd^@UbnslG,12,887.54,2006-04-24
1919,1919,MdPpQpvykY,77,341.75,1990-08-22
1920,1920,6FI%7hNYBc,76,613.33,BB5VK5
1921,1921,rc$7H 8rtB,14,583.43,1987-10-14
1922,1922,5kSb9vy Cp,80,22.0,1972-09-20
1923,1923,$@W9SuJHMM,37,742.48,2010-12-27
1924,1924,dCL3xL53nD,69,843.99,8Fi12S
1925,1925,9C!SHgsr#h,38,875.04,1992-09-23
1926,1926,YZw vo%dht,64,914.99,1984-05-12
1927,1927,N0$8eogF^D,95,397.72,1955-10-16
1928,1928,ECzdeXkFD$,68,798.98,1972-08-17
1929,1929,toGkb1Dlvp,8,822.22,1965-11-18
1930,1930,J@tF3Lkljq,19,679.16,2022-08-07
1931,1931,STi5N!49hQ,77,928.66,2015-10-16
1932,1932,FyX@Ew$u8y,46,738.41,1981-12-10
1933,1933,oSLVW1dR9a,19,952.09,1967-02-13
1934,1934,WTSC@OfrD*,45,985.49,1956-08-15
1935,1935,9gvVb$1FG7,9,937.56,2009-04-27
1936,1936,lyagyM09#G,85,668.69,1999-11-20
1937,1937,UAlscGb&2^,62,458.78,1965-08-21
1938,1938,GVWxud8jf1,40,318.11,1959-10-17
1939,1939,yjxG!ZRfGC,75,49.86,1954-10-19
1940,1940,AP*X9TWQoV,13,773.69,2008-09-14
1941,1941,dY!%KNXw#e,53,505.12,1976-07-25
1942,1942,6i#nXuKMu*,67,332.88,2018-02-22
1943,1943,9Lv&*C rzc,14,414.85,2005-05-22
1944,1944,oiAB*1k q!,84,709.58,1980-01-07
1945,1945,BkrZPBUYh@,9,349.95,1983-08-28
1946,1946,2Q!f^hCSIe,29,331.82,SHkT7f
1947,1947,rub3*eibA#,96,706.42,2001-07-11
1948,1948,IL6lPx Sj#,84,809.87,2000-10-09
1949,1949,WF5HP3gI@%,72,768.24,2025-07-26
1950,1950,EXANbHBIZF,21,17.29,bCn36t
1951,1951,K5C$URE5Dg,90,119.41,1988-08-07
1952,1952,@INBo65aO*,8,263.38,2009-07-25
1953,1953,jKI!$Mkv@v,37,480.93,1968-03-02
1954,1954,xGkkQSc#Od,69,487.77,1989-03-03
1955,1955,Su@JTGh^YD,35,875.94,1989-07-08
1956,1956, 3MKMlas3l,47,701.29,1953-02-13
1957,1957,J%N*Q^PvPI,95,841.03,2011-09-03
1958,1958,WU0gvwcf7e,81,225.02,1950-12-11
1959,1959,W^ZbArnm^i,54,159.12,1998-03-12
1960,1960,z%sXIrHbV2,8,131.21,2009-07-11
1961,1961,Ey@34FKXwM,48,882.35,1961-06-04
1962,1962,401OyRSTj!,100,348.24,2019-07-09
1963,1963,RI4AQ%OB67,24,198.92,2009-09-14
1964,1964,SJh@Gct^vS,41,362.33,2008-04-12
1965,1965,nfqSPb7rox,12,92.29,2005-05-14
1966,1966,wYrg94eVwL,73,517.82,erRgDQ
1967,1967,6eA7L*4Cr%,13,66.09,1983-11-20
1968,1968,a1zc8%&8jr,74,376.36,1958-09-03
1969,1969,l1n MTOcLQ,61,783.11,1998-03-28
1970,1970,*Duyl7M T2,95,59.67,WhfGcU
1971,1971,2G6h1!y#SC,90,57.7,1966-01-05
1972,1972,#7AqbO3Gek,8,755.77,1959-06-23
1973,1973,U5Dvf17NMl,32,182.18,1961-06-25
1974,1974,bo%nLnCNG2,28,32.38,1951-04-19
1975,1975,gEW6J*M Li,47,371.2,2023-01-12
1976,1976,chSEm15niH,20,231.18,4RY0xW
1977,1977,hL!g4zqs0 ,45,35.87,2002-03-19
1978,1978,R96vqBjs^!,11,278.35,1970-12-27
1979,1979,NqYHqYAeo@,99,354.86,1985-05-12
1980,1980,GtzlsdPDhS,87,872.8,2008-08-10
1981,1981,!99pB9!uDm,94,27.19,1951-06-21
1982,1982,zdNaBy 1cg,49,29.47,xnwdnr
1983,1983,xZRtMtrsP$,77,469.38,1989-11-22
1984,1984,x^yY8o!K1r,83,839.62,2012-12-19
1985,1985,aKE$wDRVQ8,62,606.12,1980-12-03
1986,1986,JXU!m@1$by,66,18.61,2000-12-19
1987,1987,H9lEAjIccr,73,283.65,2021-09-27
1988,1988,5cF*U3XP9x,11,730.18,iZ4PWF
1989,1989,*^Q Nn4ZJO,9,218.01,2002-10-14
1990,1990,kSBMUwy4u4,13,655.2,1996-02-09
1991,1991,2y6Ga3h!KI,15,561.37,1996-02-17
1992,1992,UZmr9czjpL,7,276.36,1996-02-17
1993,1993,OMF7IBka&K,10,144.93,1990-05-17
1994,1994,zPxx4G2SPM,60,413.07,1996-06-17
1995,1995,BD7oC9a1!3,51,939.03,1970-07-04
1996,1996,p v1cvzzpr,29,352.15,1989-03-05
1997,1997,NM*yN h8Y%,41,116.84,2008-09-20
1998,1998,IS1prKvvJq,66,977.04,EVDQf0
1999,1999,iR7Z1S&P22,85,485.88,1950-09-25
2000,2000,9VGsgjIJXU,77,94.85,1964-05-11
2001,2001,4xMX#oP0*X,83,466.41,1969-05-21
2002,2002,YYy2e^^Id&,28,679.64,1967-04-28
2003,2003,BSMf2K0Ws^,77,922.86,1960-02-16
2004,2004,wsqut6k%y!,82,234.15,JK5Sgq
2005,2005,4uUngiYjWl,61,339.24,2009-03-24
2006,2006,@FrGUzz9el,3,202.52,2001-09-07
2007,2007,p!bv5qIou%,37,179.09,1997-04-07
2008,2008,uEL49%10E6,90,311.07,1968-03-20
2009,2009,Lnuz07NLRI,34,505.96,1958-02-12
2010,2010,vvPyo%hvl#,36,531.07,1970-02-09
2011,2011,Q@VNisgD56,84,282.28,1980-10-17
2012,2012,suzb3 JCm6,80,545.13,2012-06-23
2013,2013,^EI2Y^jL8l,31,475.29,2011-02-15
2014,2014,WCn9Usb#El,6,977.8,1962-09-07
2015,2015,Hn amvpyp*,4,481.91,1963-06-13
2016,2016,EP^S2ilEnG,9,835.36,1992-02-13
2017,2017,RQufQoikQ*,14,617.6,2004-08-19
2018,2018,%6L00^Njw6,30,326.31,1965-04-26
2019,2019,q5I0wvzcYC,63,739.17,1968-01-23
2020,2020, t$#G9%7Kn,85,509.38,GXhRDC
2021,2021,LfHDn4YlyM,52,684.26,1997-07-11
2022,2022,b09oyHLhZ#,46,919.08,2014-04-14
2023,2023,fp6rm38rR7,66,752.06,zs99tU
2024,2024,@oPmiv@mY#,76,546.5,1989-05-11
2025,2025,uCMO7hqEq1,17,968.37,2023-11-21
2026,2026,r%cXkW@mxP,63,311.66,cdFuT1
2027,2027,qMD7vY@iBb,79,724.84,1986-07-22
2028,2028,i!R!Jv2hBs,63,698.72,1957-10-22
2029,2029,%1U$SgrJI9,62,454.05,1956-05-08
2030,2030,n3vc3xkyJn,51,997.7,1953-01-28
2031,2031,@o3I%H88^6,33,43.11,1989-11-05
2032,2032,98f6VhXqm8,72,100.59,2001-06-08
2033,2033,33SKraCuW6,15,401.54,1972-02-02
2034,2034,3Nu%*ZdZ%w,63,366.73,3wsHU2
2035,2035,o8JMlZCp$N,93,626.61,2021-12-23
2036,2036,R@z4Y6F0Mv,30,601.42,2005-04-26
2037,2037,HpjHbgHUf3,4,269.61,1967-09-05
2038,2038,$hXGPoNyHR,95,362.19,1987-10-02
2039,2039,TcgpbnwJP*,55,941.9,1991-03-06
2040,2040,&HOqe*o b$,55,602.39,1957-05-15
2041,2041,lRxr3b9Gz7,2,211.15,2010-12-05
2042,2042,oKRNlYx2FY,32,209.24,6WAuYs
2043,2043,1^DKfR3t &,21,865.17,1955-07-01
2044,2044,mqE5ROkhB%,86,327.58,1993-04-15
2045,2045,! $NEf&S1F,33,171.65,1953-03-17
2046,2046,9kGbcvyDhr,29,631.79,1959-02-26
2047,2047,5eMFNohcJn,38,274.95,1999-07-28
2048,2048,*pVnd@QWWZ,81,459.68,1986-09-02
2049,2049,nSpscT!DTu,66,540.09,1961-08-19
2050,2050,ec92bJiaTh,62,443.5,1961-10-13
2051,2051,ESMmH9%iCS,78,565.75,1976-04-07
2052,2052,CZ$WJL@VDY,70,637.39,2021-10-07
2053,2053,bcb4MkDO0Q,5,798.36,1979-01-28
2054,2054,5O9oCtGzta,58,727.35,1956-11-24
2055,2055,$zF#v #NQj,15,668.02,1977-11-06
2056,2056,uRrSbIfAw!,8,17.43,2003-06-09
2057,2057,&onJF47kQT,45,221.72,2025-10-15
2058,2058,f^xZj@w%rN,16,786.68,1972-04-19
2059,2059,OnPIcpdTow,10,975.14,1986-01-25
2060,2060,oiXBWtDpE6,83,26.0,1980-06-14
2061,2061,rv5kTgCPNJ,81,455.61,2023-06-25
2062,2062,f72GI*cjq7,38,919.82,Xs3iYB
2063,2063,MrJv3pvQs3,33,156.64,1986-03-18
2064,2064,!Ds3qsfnS^,69,717.19,2013-10-10
2065,2065,UEgqUzPzx5,89,960.5,1954-07-20
2066,2066,Sv%*3S@egT,18,662.39,1jV2Iq
2067,2067,xan6YNdU#1,19,441.03,2017-06-09
2068,2068,XkXXd0NRAh,57,687.13,1980-04-23
2069,2069,abn4EYdF5T,30,631.81,2013-10-24
2070,2070,MwGuVIAECv,74,178.96,1980-06-08
2071,2071,biuzfmBPJR,93,832.14,1999-02-14
2072,2072,!FZFVD%yLn,72,293.96,kFnzRk
2073,2073,@9IIgPUC6D,2,34.0,IgwmAI
2074,2074,N49tgF^$r&,70,129.33,1997-09-24
2075,2075,kXATl*chG2,8,893.6,9kXiKZ
2076,2076,G31jJ@^%o0,71,770.72,2020-08-13
2077,2077,hKtX!1D9*W,17,20.66,1955-08-13
2078,2078,lOTvlnxGi6,36,351.11,2022-10-23
2079,2079,GU*E2U qGR,36,587.58,1964-02-11
2080,2080,Vl1b4Jvw4h,4,203.6,1957-10-08
2081,2081,B8UOetEapR,63,402.66,1989-09-12
2082,2082,IiMu4U#WMa,29,540.2,1996-12-16
2083,2083,!$PnJprMZR,42,327.54,1957-06-27
2084,2084,vHtL!%xyGW,4,91.19,1997-05-22
2085,2085,UpM7K&pI*E,7,766.07,1958-08-02
2086,2086,GtZuiBeNr8,40,674.86,1959-11-16
2087,2087,$BcaKqIk2T,46,624.49,1957-01-13
2088,2088,hHTQGn3c6o,77,339.41,1955-06-22
2089,2089,FIC^Po!XyA,28,612.23,HRi8SY
2090,2090,*iHI4OSLRc,99,537.39,2019-10-09
2091,2091,AYq5LfmyTv,4,137.77,1956-06-19
2092,2092,9R6QlTw&bs,35,161.96,1975-12-02
2093,2093,YOdG* O82W,43,798.19,1958-04-24
2094,2094,$suTawvx$W,45,175.84,2009-01-03
2095,2095,8JX85qV*sh,88,695.74,2012-06-09
2096,2096,AynC6x9!Ry,7,653.7,2008-09-23
2097,2097,vXo9mTf!T3,37,962.2,2016-12-28
2098,2098,Cw@0aM6ze%,22,250.17,1963-10-05
2099,2099,45&aYMXYM%,33,554.11,2007-08-20
2100,2100,l1M6bkuJ@h,3,48.66,2020-01-24
2101,2101,n92vqH064M,4,436.97,2001-07-08
2102,2102,qRP vRIdO4,36,93.03,1962-01-18
2103,2103,gXVi^1L6@B,37,958.93,1963-01-23
2104,2104,^q!1OWZVSP,1,191.28,2018-02-05
2105,2105,P79SMLOnGL,10,943.64,ZqrsI4
2106,2106,bIxgtiB3S&,74,959.28,1992-10-23
2107,2107,!pMP8O4QM2,71,424.96,2007-04-23
2108,2108,SLsYKeF$L1,61,310.75,2023-01-11
2109,2109,d#x$O!ym14,53,640.99,EQN5my
2110,2110,BNpR7bj tD,26,176.14,2014-09-15
2111,2111,82ZVbO&St ,54,110.39,1991-11-08
2112,2112,wTfUv4pE@&,37,524.12,2007-08-16
2113,2113,zaIAnj0*7#,72,532.12,2003-11-12
2114,2114,$6GZy6leM8,13,742.15,1985-09-04
2115,2115,nxO4roaBGa,86,118.37,2011-04-23
2116,2116,wrhWD6YAh ,37,167.15,2003-08-18
2117,2117,nPFxvR2^U^,15,286.26,eDGm7z
2118,2118,gn5SWg2mcA,64,58.31,2001-01-19
2119,2119,$QsaMJ4YxU,20,628.13,2003-09-28
2120,2120,QYVEqKX8S6,44,365.21,2021-07-14
2121,2121,YHv&Z*lYZt,93,511.74,1976-06-01
2122,2122,v%OIn15xe^,88,990.2,1967-02-09
2123,2123,cHqe GgE6E,20,569.66,1972-07-20
2124,2124,@G$gEcDTwG,73,395.54,1979-01-27
2125,2125,AfV4wiCtal,44,530.34,2019-01-15
2126,2126,FRACSrLhvN,64,461.54,2014-03-12
2127,2127,S$2q0FceaP,29,242.87,1990-07-22
2128,2128,E#qe6SEVkU,45,580.61,2021-11-13
2129,2129,OOPv1V73Gg,61,516.33,1977-12-11
2130,2130,dGxN^tStWT,66,975.06,8ZN4nG
2131,2131,*k^02Qx*Hh,83,948.29,1964-07-24
2132,2132,&5&Er%&SX$,94,541.97,246ZM4
2133,2133,vgWxVQfG!%,83,252.03,1964-09-16
2134,2134,Bz7q5AWE#q,100,825.95,1953-02-18
2135,2135,DEi4Q425@y,100,21.72,2025-10-17
2136,2136,o0Qkoacq&F,95,561.43,mC6wlg
2137,2137,l%Ovo&@h0B,36,689.0,1979-08-02
2138,2138,Ga5AGeY C!,35,700.11,1980-01-11
2139,2139,KBBl3 X$N8,79,322.39,1981-10-07
2140,2140,CSn&dV#&X9,91,539.98,1968-10-24
2141,2141,ruDsf1x!l8,22,229.79,1951-08-27
2142,2142,ihmnNS%j@n,48,711.9,2002-07-22
2143,2143,wfvjBR2Nk^,84,49.95,1995-08-04
2144,2144,*8F@^csFM%,36,461.35,1967-02-03
2145,2145,6HJ&ujwqys,93,902.53,2001-10-07
2146,2146,g61^tvY657,78,284.45,1993-12-22
2147,2147,cUm#KN$Jl*,68,696.3,1984-09-23
2148,2148,Yl%c^Zqhxz,94,773.3,2019-10-07
2149,2149,X5$SqynI2j,49,284.16,2021-11-20
2150,2150,buBf6L^k4*,87,493.96,2007-10-21
2151,2151,pLe9cz#g8j,62,569.59,2010-03-10
2152,2152,z7r5ae tXj,38,435.61,2014-08-23
2153,2153,gTGEmx 4TE,46,653.83,2019-07-09
2154,2154,MsDUT8WOhv,29,835.32,1963-06-24
2155,2155,eQ1quw&kb1,78,586.85,1990-11-03
2156,2156,zG2iDPdFC7,52,746.37,1972-12-24
2157,2157,c1@w Q*S7o,9,365.39,zDmv4J
2158,2158,sNVGvzW05G,28,330.16,2024-01-01
2159,2159,nby1t@p^Qd,74,383.91,1984-11-06
2160,2160,qaMUNeOmH0,55,434.49,CHJpZp
2161,2161,G9!r0Wk^cd,22,91.73,NhaPHc
2162,2162,f!IBKlVpeu,4,128.64,2010-01-06
2163,2163,EZ0Fp4pd9U,99,391.25,1973-07-23
2164,2164,NW%rzg#D#0,89,654.0,1974-01-28
2165,2165,&qEV%#kfXf,22,68.98,1956-06-08
2166,2166,ku9dkdspB@,47,975.22,1971-11-19
2167,2167,eXOO3%uSO0,45,825.54,1975-01-20
2168,2168,xjUpvMmd U,72,430.64,1980-09-03
2169,2169,9#Trcgw^ea,58,440.35,2000-07-23
2170,2170,nJ!&N8ZQlb,23,676.68,1956-06-10
2171,2171,dxrCt6F875,12,383.05,1974-03-12
2172,2172,VY8nhII0mx,57,47.81,EbgB6S
2173,2173,ntUp97brQw,36,912.6,1961-05-04
2174,2174,x&!nN4N45N,51,532.05,1990-01-13
2175,2175,L6#lovNEGS,12,447.97,2023-08-07
2176,2176,0tQv6Ig%Z!,66,107.98,2010-10-28
2177,2177,01iybfstG&,77,602.55,2007-09-05
2178,2178,SxedpISWg1,97,996.96,1956-05-02
2179,2179,TtowMX6!xc,69,422.22,1982-11-22
2180,2180,BPIXJQ#RuA,22,61.79,1958-11-08
2181,2181,p5w$7^xDM5,65,325.53,1957-03-03
2182,2182,nNC8PDrSUk,34,826.76,2018-01-20
2183,2183,J1zoHfw4D6,100,585.94,1955-08-03
2184,2184,li%w%!GxKY,72,163.23,2004-09-16
2185,2185,Q df^LjD7n,78,160.16,1997-02-26
2186,2186,6spoKtJpBY,50,432.97,1963-03-19
2187,2187,M@#p2b*Hmr,28,158.38,1952-10-20
2188,2188,5SO%Jpz$CU,40,518.12,1968-08-13
2189,2189, d8kE6LXw4,29,100.12,1978-11-27
2190,2190,#Qd*h@ OWk,91,30.41,1996-06-13
2191,2191,UoqWrm2qmz,4,231.07,1986-01-27
2192,2192,qpyLXzXNrj,27,123.21,1968-12-18
2193,2193,f!mSic#zXp,13,418.6,1997-06-06
2194,2194,PxUux4$GD5,17,295.41,1965-10-11
2195,2195,9&kM7reFd ,41,376.11,2025-07-08
2196,2196,odaD@Yz&AD,26,808.33,1984-01-11
2197,2197,n6O3eo9r*Y,6,17.47,1951-04-23
2198,2198,OARHg79y#^,62,331.45,1954-03-25
2199,2199,#TyA0S8ZJ3,83,164.76,1990-07-10
2200,2200,A8WO8RvS$ ,87,863.31,1981-10-15
2201,2201,ScHPs#T9i#,98,732.01,1995-01-20
2202,2202,Sb6atw08ru,20,491.87,1987-10-21
2203,2203,aN4jfz%2&M,29,727.74,2015-01-28
2204,2204,c52w!I8RrG,70,872.66,2004-12-07
2205,2205,sk8Kluv^Mm,72,638.93,1958-09-15
2206,2206,jq@X&136pR,92,607.95,1988-08-14
2207,2207,Nv3zS49PSx,100,224.8,1977-06-09
2208,2208,dT$EITyOlM,39,594.09,2002-07-12
2209,2209,EZZLu%bf!m,80,632.31,1987-02-25
2210,2210,pR!8S0RvEu,62,801.48,1978-01-04
2211,2211,UMjS2%w5X4,42,736.33,2018-06-10
2212,2212,FK@MO7Jn7c,67,797.63,2007-06-16
2213,2213,*ydMqYfA&C,42,425.7,1958-12-20
2214,2214,250pK6TZ47,25,625.78,2009-11-22
2215,2215,sCez$c#1fC,11,292.23,1989-02-26
2216,2216,ecjJZ08G b,35,924.08,1982-04-15
2217,2217,!*3&aILcjo,90,60.32,1987-04-05
2218,2218,Ar7BISIXTD,20,448.07,1954-01-05
2219,2219,7r%Ai0j RE,60,273.63,1977-09-22
2220,2220,hrNRT0tuei,80,387.77,1976-11-26
2221,2221,25oFf $ud9,94,515.77,2002-09-03
2222,2222,Zi$$*Y^gt ,52,971.59,1963-04-01
2223,2223,JzG0s%oWeJ,86,157.53,1998-06-23
2224,2224,3eEdx*&@^2,55,997.45,XFwMM2
2225,2225,z@fm%L3hGI,7,294.71,2021-10-02
2226,2226,f@2oObtf^0,70,365.32,1989-06-03
2227,2227,Y7$vN9HELN,74,182.7,1987-12-22
2228,2228,^KsrL5rm6w,23,26.99,1963-11-21
2229,2229,oTPJYQzIYd,98,132.11,1985-08-20
2230,2230,rLVplYG9Yp,27,213.08,2013-01-18
2231,2231,KnrOVDEDsf,56,97.05,1953-09-20
2232,2232,B9KsG6ijIg,20,765.5,1982-02-02
2233,2233,T0&oVe ^mS,51,915.63,1972-07-07
2234,2234,nyWeBOjlTR,94,173.7,2008-01-14
2235,2235,g56zzadq8U,34,62.48,yR5nvf
2236,2236,atP#1Qs&4C,22,855.0,1984-09-27
2237,2237,eu&F4!R5jr,25,330.91,1996-08-14
2238,2238,PjWXXu3FRk,52,128.26,2004-02-06
2239,2239,$adXsfCFZ1,64,702.81,1976-04-13
2240,2240,Z8evuqu5GI,94,718.7,2010-07-18
2241,2241,#PN1DCD38n,87,128.11,1956-10-22
2242,2242,Z1yjFCA4g!,6,707.28,2002-07-11
2243,2243,sLjXlzL2Zk,26,612.07,2023-10-05
2244,2244,*6cOQy%m2*,10,34.86,1998-07-08
2245,2245,*r^qYt19Or,19,343.13,1991-02-15
2246,2246, gGUuvus65,32,718.94,2015-04-06
2247,2247,W&GdX%IAWO,52,616.19,2022-05-16
2248,2248,USSBp*kzAO,68,852.24,1969-12-22
2249,2249,Yp^u3Q#!2T,52,186.17,1977-12-16
2250,2250,E@nafy0jGJ,15,419.04,1966-03-09
2251,2251,ZePLpkTKiB,6,328.78,1985-12-10
2252,2252,wLxnXSYNXd,14,237.11,2000-09-15
2253,2253,pBrDNunD4w,94,528.8,1959-06-27
2254,2254,a4OK#y8Kb2,5,311.59,2020-06-06
2255,2255,KnQemc8aLE,77,649.83,2006-05-22
2256,2256,hJhXS^4N7Q,16,518.47,2021-11-18
2257,2257,FmUgooiwJ0,41,491.16,1969-03-14
2258,2258,d9han7TXg$,75,190.59,2004-07-19
2259,2259,$ fTsc@SsP,19,972.69,1992-03-21
2260,2260,U2lx*$c9%y,11,798.81,1995-04-25
2261,2261,tZ#7vPie&1,67,432.37,1987-10-19
2262,2262,fixvCMx&u#,78,847.39,w5jxCK
2263,2263,zp2Rza#*uX,88,368.65,1994-12-23
2264,2264,sKveiVs57T,2,20.31,1995-02-18
2265,2265,Q59!@#qg48,77,696.14,2008-06-03
2266,2266,o@CuvZGp&r,62,592.42,1982-10-26
2267,2267,s 5sbD7HJt,72,93.15,2003-05-22
2268,2268,ROdK$4AK*%,5,819.8,1979-08-23
2269,2269,TwJXm^BIrz,72,771.77,1983-11-20
2270,2270,*MN3j8eCR5,12,889.24,1984-04-07
2271,2271,9Ohg*GsOXy,56,910.29,z6D6GM
2272,2272,sJG3*xXBD4,64,868.66,1959-01-05
2273,2273,rjiQ#FlCgu,75,357.95,1981-02-27
2274,2274,d^WXXeB$IJ,49,129.97,2021-12-06
2275,2275,m09ZqyzUhL,22,898.64,2025-04-11
2276,2276,Ere@e%3&X6,96,157.96,1972-11-12
2277,2277,ptZi^qQkEg,45,773.64,1971-01-19
2278,2278,X@84 X5Ee7,80,997.87,2008-08-27
2279,2279,BQznjzv0JQ,95,791.43,2010-12-07
2280,2280,FiLpksaga8,77,179.6,1997-04-24
2281,2281,#gzvWYE!G#,98,846.32,1998-11-07
2282,2282,a68s%BPRl2,68,755.48,1952-03-02
2283,2283,XmX V7ZRjY,83,305.22,1951-01-27
2284,2284,mB!jcvQ4VK,10,575.71,1965-12-26
2285,2285,@0oXPSVxTt,66,706.82,2018-09-07
2286,2286,woKE#Yhiw2,22,196.94,1978-02-16
2287,2287, WArnoY!1g,23,327.29,2006-09-12
2288,2288,E7u##c 9I2,75,333.72,2006-05-04
2289,2289,!b5n6Y^1tG,86,303.66,1977-10-16
2290,2290,z%nh0$0vuq,37,241.13,1999-04-17
2291,2291,%$3frY!YMc,45,524.37,1964-10-27
2292,2292,Hym7&BKBQH,79,189.38,2022-04-05
2293,2293,IguTyYkv3@,44,52.39,2023-07-12
2294,2294,BKF1I%KKFO,77,725.2,1995-12-28
2295,2295,Jw!rRyhrzE,78,322.88,2005-10-18
2296,2296,C00hBL9XP2,16,160.1,1973-09-14
2297,2297,oPZK0kIH@u,31,781.44,1953-10-01
2298,2298,cMLaf3ivoB,5,812.16,1963-03-28
2299,2299,Lo2VUrb4pe,23,360.61,1995-04-28
2300,2300,gd@h@C*3yr,52,135.35,1955-01-22
2301,2301,UIZJ% HY N,69,834.2,1982-07-06
2302,2302,hBXYD6qdHS,65,138.03,1976-09-02
2303,2303,0lMPUp$J1%,75,752.51,2021-10-12
2304,2304,ii% @Jrc0a,44,175.59,1969-11-12
2305,2305,But4kzHdEm,62,545.44,2021-05-16
2306,2306,WHExAEoRkI,31,556.08,1994-03-24
2307,2307,WmV@rpTXGZ,27,801.61,1966-10-07
2308,2308,J6Hss^Utle,80,539.05,1964-06-15
2309,2309,I0$2pjk%W&,38,808.96,2011-09-05
2310,2310,H6piWjdltR,38,946.98,1968-04-06
2311,2311,&Yk h5owey,82,451.38,2009-07-28
2312,2312,8*PEZ^8DFQ,99,823.32,1986-04-17
2313,2313,m1vTb!m!Z6,99,632.08,2023-05-16
2314,2314,UgVttrdUvr,96,21.49,1963-04-17
2315,2315,y JtgnYNu0,18,13.2,2001-07-18
2316,2316,3ZHh4Q@utm,34,526.45,1981-03-26
2317,2317,BEw3hwRS%j,7,484.42,1991-07-15
2318,2318,gdSRSYnct!,80,294.69,2021-06-17
2319,2319,JRZ0xkCB5D,94,203.74,1970-05-27
2320,2320,U@&i$4DGGk,50,671.68,quBv8n
2321,2321,TnACr$xbRz,85,832.72,1986-07-16
2322,2322,vTr!1aay4N,85,178.68,1994-09-02
2323,2323,8ciXxoaVwa,70,443.9,2019-12-24
2324,2324,ap7iiN9ok!,82,153.84,2004-04-27
2325,2325,cG^ 6LFHt&,65,942.11,2012-02-18
2326,2326,gRQwri2B%#,33,73.48,1984-05-05
2327,2327,AWuq3$Q@V2,11,489.74,2019-04-22
2328,2328,H^onWV$otv,80,662.13,2002-04-09
2329,2329,nUd7pVVmNX,50,464.84,1966-03-22
2330,2330,^sTM LDOFI,45,149.86,1981-06-12
2331,2331,il9Us9&eu$,27,296.79,acwMuJ
2332,2332,#32ZzgECfP,72,748.26,1986-03-11
2333,2333,tA$BIV4GFz,47,974.35,IDZb2O
2334,2334,!xh3ywh*SH,34,415.52,2014-08-12
2335,2335,%AfC0YJlwa,67,916.66,1974-01-06
2336,2336,ln92l%lg1U,60,10.4,2009-04-26
2337,2337,3eM0Embafh,45,567.53,2020-01-03
2338,2338,AMXWyQ11kK,69,247.76,2010-09-12
2339,2339,tamkZb6ACP,70,345.0,1963-03-05
2340,2340,vZai6hZE9h,22,155.81,1976-12-14
2341,2341,X5d qOcoJ5,49,894.55,1983-03-08
2342,2342,$nfU*@^^$^,19,639.3,1967-02-22
2343,2343,2yiOnJ!KuQ,60,75.57,2007-03-22
2344,2344,B%AMMUaPoz,60,85.34,1958-12-07
2345,2345,D&$PFL5e f,16,314.78,2002-08-02
2346,2346,3FcHDB#ZF&,38,507.49,2024-10-14
2347,2347,W29!$ Sp@Z,55,601.15,1991-01-03
2348,2348,B6KqR*zbpu,31,991.07,1987-01-17
2349,2349,KTqwS6IzfM,42,312.37,1951-12-18
2350,2350,HvIbCmZ7BB,75,930.7,1995-06-21
2351,2351,3hIcOs*GTT,39,994.01,2022-04-14
2352,2352,yhEpxw1Wkd,62,293.88,5K4J7c
2353,2353,9XbOMh07oi,11,103.75,1976-09-11
2354,2354,YnJPXVutEc,45,949.81,2005-03-02
2355,2355,0Uonnso1Mb,42,384.98,1986-07-16
2356,2356, dUgjlWPxz,18,458.51,1996-06-20
