FeedbackID,ExhibitionID,AttendeeID,Comments,Rating
3339,3339,3339,BZeqB3&IeP,4
3340,3340,3340,O%YH7qqc#b,3
3341,3341,3341,gu*#7vZT%O,3
3342,3342,3342,bsaLUD9m^O,1
3343,3343,3343,C6vM@5EjFj,2
3344,3344,3344,H7Pf@TGm0!,3
3345,3345,3345,7n4GUb$cSp,2
3346,3346,3346,YPT14Ra#Xr,4
3347,3347,3347,2g4RZcNw3R,1
3348,3348,3348,#4k d$##Kh,3
3349,3349,3349,Wk9Y4DJ*xs,4
3350,3350,3350,7wyLa0ftPH,5
3351,3351,3351,9PdBsv1L7F,5
3352,3352,3352,bWB9whve0!,3
3353,3353,3353,9 FevgH^Rw,1
3354,3354,3354,I%Jwd&epJu,4
3355,3355,3355,Ud9m^2p!Np,4
3356,3356,3356,V^DI8WCEZs,3
3357,3357,3357,s9Qi8QKj3x,4
3358,3358,3358,Qr%e3&sLpQ,5
3359,3359,3359,6JBPZaaC@*,3
3360,3360,3360,@qz3OARbt2,3
3361,3361,3361,ojJQB*EZr9,1
3362,3362,3362,QMRh7DY*Uq,1
3363,3363,3363,7!Kmp0FwC4,1
3364,3364,3364,jWJENDC9Ep,2
3365,3365,3365,Hs8qy6&JqY,1
3366,3366,3366,B3yQ6 Y4Hz,1
3367,3367,3367,AEDewCDNzS,3
3368,3368,3368,nVazMCXWvm,2
3369,3369,3369,f9$@@pjH9q,4
3370,3370,3370,mhicS S C3,1
3371,3371,3371,qz6ghMqGM*,1
3372,3372,3372,z3Ibs04*jh,3
3373,3373,3373,Z7kkXy43ga,1
3374,3374,3374,S%ko8jpte6,5
3375,3375,3375,9s5dIzxiD$,5
3376,3376,3376,^YEVBJqTaG,4
3377,3377,3377,R%p^%i9$#$,5
3378,3378,3378,AKihs VQZ ,5
3379,3379,3379,i8vorJ&6Ea,4
3380,3380,3380,LkAt j3gk4,3
3381,3381,3381,tkyeEZBApv,3
3382,3382,3382,Pqm%Zs^4kv,5
3383,3383,3383,EQn4Fwt#4i,3
3384,3384,3384,F^5zZA$Ehi,2
3385,3385,3385,#cvFtgGTDN,3
3386,3386,3386,RY2HPFErPI,4
3387,3387,3387,wZixbm&Dko,2
3388,3388,3388,ZYW8h7WYbG,4
3389,3389,3389,1k9Gu4Aph9,2
3390,3390,3390,Zg$$0^JfrI,2
3391,3391,3391,yfvJ8#!yQT,1
3392,3392,3392,dMs5QJ!0W3,2
3393,3393,3393,zDDX20wx5c,4
3394,3394,3394,mYQPGAUmLV,1
3395,3395,3395,RoAaRlQB61,2
3396,3396,3396,f38jtn!u2t,5
3397,3397,3397,4BWWFbwHn$,4
3398,3398,3398,$XzFVIx1JQ,1
3399,3399,3399,vdf!iJZE7q,3
3400,3400,3400,ID 6YsUzVF,1
3401,3401,3401,T8BUnz@Oms,2
3402,3402,3402,jXQzH$*r59,5
3403,3403,3403,^3XPVUUVIB,3
3404,3404,3404,MR&hXJ8LSc,2
3405,3405,3405,XLhIafibN ,1
3406,3406,3406,@Mb7RpU#%N,1
3407,3407,3407,KCvwf*M2Vl,4
3408,3408,3408,qyuboNv9hV,3
3409,3409,3409,3xfUh@Jep$,3
3410,3410,3410,X0jA8IB#MA,1
3411,3411,3411,BDd3!! Q7!,4
3412,3412,3412,c#uFZ4PBOy,5
3413,3413,3413,q4HXh7^1e9,5
3414,3414,3414,Q$T!vP$hV0,4
3415,3415,3415,UyCB7#KZzn,4
3416,3416,3416,iaWh0@@aWT,1
3417,3417,3417,Bf6ShC&Ap3,5
3418,3418,3418,AF#9YRPOBN,2
3419,3419,3419,boCnt7VIrH,4
3420,3420,3420,u!n4sJxJiq,2
3421,3421,3421,gYVeWF1x%r,5
3422,3422,3422,Wxp5vclMuf,3
3423,3423,3423,YEMzjn7Cn2,3
3424,3424,3424,dkKzv&GlrH,1
3425,3425,3425,x7!Et%5QS*,3
3426,3426,3426,nNBGyFpL5Q,3
3427,3427,3427,VvscR0eqI3,2
3428,3428,3428,rJmDp&0ZXE,3
3429,3429,3429,V5TsychKYj,3
3430,3430,3430,mkIMxQ$ bB,2
3431,3431,3431,iFpJ4L!r69,5
3432,3432,3432,7FJUO Yu7d,3
3433,3433,3433,z2zV3TvKwu,1
3434,3434,3434,UaR2&*Wom!,2
3435,3435,3435,PzH7dYfLGu,5
3436,3436,3436,mY9t2imn2E,4
3437,3437,3437,3*Ux22hieG,4
3438,3438,3438,N@M VwVziJ,5
3439,3439,3439,a%nbr!iQ #,1
3440,3440,3440,PkbDOKms1S,5
3441,3441,3441,$3FuMG!*Fc,4
3442,3442,3442,CIa3pMJ29!,1
3443,3443,3443,Jl8G*oDh4F,5
3444,3444,3444,X@%^z^@x4S,3
3445,3445,3445,sl5G32wcY9,4
3446,3446,3446,wPLxF^uDto,5
3447,3447,3447,d1SjRd4ELX,5
3448,3448,3448,wPkgA53Bqi,2
3449,3449,3449,hsLzEV%O2T,1
3450,3450,3450,gK*eMaq1A4,3
3451,3451,3451,$UCCc*NCw0,4
3452,3452,3452,0hCVBrwZFG,2
3453,3453,3453,MXB KGrTSL,1
3454,3454,3454,dS cW2$1IH,1
3455,3455,3455,KNF&#sIY&Q,4
3456,3456,3456,aWX$!Ak#aY,2
3457,3457,3457,J@8VCTYSB&,5
3458,3458,3458,BR33m^&X5H,5
3459,3459,3459,Bx#cK@A%GE,3
3460,3460,3460,PH4u&MzQ30,1
3461,3461,3461,eg@&28ClMq,5
3462,3462,3462,bnLWYvE#rD,4
3463,3463,3463, #SkjeRyD#,1
3464,3464,3464,ZtNvm* iJA,2
3465,3465,3465,BQwpP9YqkV,4
3466,3466,3466,v&dS6elV82,3
3467,3467,3467,d98Xl^#K%x,2
3468,3468,3468,bAxQtv2jQy,3
3469,3469,3469,iuQ3IzP5G7,5
3470,3470,3470,9d*BPOV@l7,2
3471,3471,3471,dtGWc1HoIG,3
3472,3472,3472,l!JFWkPaPq,1
3473,3473,3473,6j0dWRpiRx,1
3474,3474,3474,#oi7WXgm4X,3
3475,3475,3475,Mv 1Zuk%Aq,5
3476,3476,3476,Ti*9Tp3FzT,5
3477,3477,3477,sYmdLY1J$v,5
3478,3478,3478,7^hjiQnWUT,4
3479,3479,3479,996Xxf!iKx,5
3480,3480,3480,^BO *vN@mg,1
3481,3481,3481,KeOq#zOvNK,4
3482,3482,3482,Ek6WpLSOAf,2
3483,3483,3483,Ku9OFuLaRs,5
3484,3484,3484,hoS@KOW%EW,3
3485,3485,3485,ILmaInAD^$,2
3486,3486,3486,!4HDt1OrG!,3
3487,3487,3487,MaMHhm2Exz,4
3488,3488,3488,2@0fcVM92F,5
3489,3489,3489,Aa9nt8Ty78,3
3490,3490,3490,uASA9dEmHO,4
3491,3491,3491,H0zNHbMIPZ,4
3492,3492,3492,2gEzCd1GPz,2
3493,3493,3493,whP%EWnB00,5
3494,3494,3494,*P00F!%WYc,1
3495,3495,3495,8e8DGKDF$z,5
3496,3496,3496,aWxM$k**C1,1
3497,3497,3497,H0Et*DXFhr,2
3498,3498,3498,o2$nsBHbPu,5
3499,3499,3499,0p*TE8rusg,3
3500,3500,3500,OMkgHkidTQ,3
3501,3501,3501,!*1JPVXAbV,3
3502,3502,3502,3bxXE8#!l#,3
3503,3503,3503,kEjQbNBn%v,1
3504,3504,3504,9sptLzEj*5,2
3505,3505,3505,GL4OCf^obu,4
3506,3506,3506,1kUVPZ$8G3,4
3507,3507,3507,E4Z&VQ^FT*,4
3508,3508,3508,F#7T!5I9t2,2
3509,3509,3509,lM1Cn2okxU,2
3510,3510,3510,rEEL2 J8y*,1
3511,3511,3511,J^H17Xs#0J,5
3512,3512,3512,kEhz5yUY0I,1
3513,3513,3513,8@%Q#v%jbD,4
3514,3514,3514,HjLYBaCjmv,2
3515,3515,3515,RbhelZQ@ v,1
3516,3516,3516,TRp@p@aS^K,3
3517,3517,3517,vFDjNSZMA@,2
3518,3518,3518,C3hDXD9DD%,4
3519,3519,3519,tB*0XGBTLX,3
3520,3520,3520,*uzpsi$uEi,5
3521,3521,3521,cU8wh@n%IE,4
3522,3522,3522,bZb pRKf%m,3
3523,3523,3523,Wf%2DYw2#X,4
3524,3524,3524,vzb4th1 6r,3
3525,3525,3525,Amxwy1@N0P,3
3526,3526,3526,8AM!PQ@uxU,5
3527,3527,3527,21&IOBzNdP,5
3528,3528,3528,lCM6&Su21Z,2
3529,3529,3529,!!y%Zt90Kq,3
3530,3530,3530,JJhwhNcf!k,4
3531,3531,3531,J$!6ux#T W,1
3532,3532,3532,RWprCF*9LF,5
3533,3533,3533,3kdc5x0hH3,1
3534,3534,3534,wSdX16#z#e,4
3535,3535,3535,fG40CDopW%,3
3536,3536,3536,%OzQDAaTLw,4
3537,3537,3537,AYw1U%WgK3,2
3538,3538,3538,lTIQ@DMMLN,4
3539,3539,3539,Q @ep%TLp9,4
3540,3540,3540,NYO0RTrpOa,4
3541,3541,3541,VWGr#^snoQ,3
3542,3542,3542,vy#ujqbgIm,1
3543,3543,3543,oqxmm$J%7z,5
3544,3544,3544,*6jC#cmv8v,2
3545,3545,3545,VQzcZN&aAl,4
3546,3546,3546,sxVmXgdyHY,5
3547,3547,3547,^!y1jILiW1,4
3548,3548,3548,tLfbU#Z8i4,4
3549,3549,3549,myq0yMH hG,4
3550,3550,3550,En9Pi3ybck,2
3551,3551,3551,Za%E0N@M8u,5
3552,3552,3552,a^ Vb691G1,4
3553,3553,3553,aKLohzAynb,5
3554,3554,3554,gAzb^#XQ2k,3
3555,3555,3555,u9eLIk4Ve8,2
3556,3556,3556,^60sJaIsSD,1
3557,3557,3557,uqxCr759TN,5
3558,3558,3558,EiA*JdFYTI,2
3559,3559,3559,q%MYvV%H4e,3
3560,3560,3560,yN!CK1!5pG,3
3561,3561,3561,i3Hn8$Mids,1
3562,3562,3562,uUmSlxJ@8z,2
3563,3563,3563,t KfT92swM,1
3564,3564,3564,c%26*KmA@o,2
3565,3565,3565,2nVy6653A5,5
3566,3566,3566,5v#Vc#vb1g,1
3567,3567,3567,TyNZqhwqAu,4
3568,3568,3568,ISAVWJ2q!@,5
3569,3569,3569,&oDN!UNw1b,3
3570,3570,3570,l39RjvzBKe,2
3571,3571,3571,oWPrEus7WH,1
3572,3572,3572,dFM&t&**#A,1
3573,3573,3573,A*LJ6ON&!J,2
3574,3574,3574,u!%#gRHT%S,1
3575,3575,3575,Yo5DLkQ4v&,5
3576,3576,3576,vVRd18BKfb,5
3577,3577,3577,04HwgEjrkV,4
3578,3578,3578,jH 63PkdE3,2
3579,3579,3579,mNqGjcatOZ,1
3580,3580,3580,lL2e5r73#K,4
3581,3581,3581,nihkr0P!F%,2
3582,3582,3582,0HF1@M64mx,2
3583,3583,3583,ejrlUA9vrm,4
3584,3584,3584,nB2chRmn#f,1
3585,3585,3585,uK#gr^5nLu,3
3586,3586,3586,Jatkwby&za,1
3587,3587,3587,XC8WyJ5N1#,5
3588,3588,3588,iCqGs&s33M,2
3589,3589,3589,^n@v@KVd%e,5
3590,3590,3590,i8awt4troR,3
3591,3591,3591,$vnDYDCmY!,2
3592,3592,3592,He%7*lERFL,2
3593,3593,3593,Hv4TrPVhii,1
3594,3594,3594,BkQHGFrquz,4
3595,3595,3595,eh07CO%y l,5
3596,3596,3596,XFSfoGJJ2@,1
3597,3597,3597,Nz@n7S742H,4
3598,3598,3598,32HYY#UgD9,3
3599,3599,3599,834QPo8g@O,5
3600,3600,3600,!*QOVRs6o%,1
3601,3601,3601,aTO!jDvbXZ,3
3602,3602,3602,sR!kE134X ,5
3603,3603,3603,qyzB4O1Z$c,3
3604,3604,3604,x#!5CUOF@C,4
3605,3605,3605,qJ$8ZDxy1H,3
3606,3606,3606, GHRuQAPJZ,4
3607,3607,3607,wPitsQejXS,3
3608,3608,3608,H408iU#!0%,3
3609,3609,3609,Tyb0J1oYzB,4
3610,3610,3610,p&481ZWH&e,1
3611,3611,3611,srcQ3ejMt3,2
3612,3612,3612,fmXL815@0F,1
3613,3613,3613,2wlTV1eSKT,2
3614,3614,3614,E1H5uf*dC7,2
3615,3615,3615,mJTDGmF7Lj,2
3616,3616,3616,vk9mx*Opo4,4
3617,3617,3617,dVScw6a*1a,3
3618,3618,3618,JNB9$rZs&2,3
3619,3619,3619,DncAprWV^O,4
3620,3620,3620,X4vV 7Bmjb,2
3621,3621,3621,5mL367tTcj,3
3622,3622,3622,DLHKkVGCqn,5
3623,3623,3623,JmHTAJGs d,2
3624,3624,3624,O6$&aqZCkX,4
3625,3625,3625,^P*7OTa6@m,1
3626,3626,3626,PfNb4@KUJQ,1
3627,3627,3627,6h!obAAN^d,5
3628,3628,3628,2qJ KQ 37c,4
3629,3629,3629,gTjOB2lX6^,5
3630,3630,3630,mzeisybEmX,1
3631,3631,3631,TyaiNyzG*v,3
3632,3632,3632,m^X7 nFJr#,1
3633,3633,3633,kgF1gefvve,1
3634,3634,3634,IapUhTEqTf,4
3635,3635,3635,Ul4&im8nNG,3
3636,3636,3636,&39tLVLhnW,5
3637,3637,3637,qv%%cJd1eX,3
3638,3638,3638,&8dBTnzGOo,4
3639,3639,3639,84NHjM%$$*,3
3640,3640,3640,vGixiQ1bhe,1
3641,3641,3641,IJxIAdu7J0,4
3642,3642,3642,#u JmrL^rn,5
3643,3643,3643,FviRyn28Cf,3
3644,3644,3644,^nhrfjNz4P,5
3645,3645,3645,8XM5D6 fPn,4
3646,3646,3646,I&0iO8cXo0,2
3647,3647,3647,4HHQq081^*,3
3648,3648,3648,k@fC9@XE@k,1
3649,3649,3649,alie9HTyHB,4
3650,3650,3650,mhJ0mG%5K#,5
3651,3651,3651,j$CT8HqCQd,4
3652,3652,3652,%mIk1rylxs,2
3653,3653,3653,2Q@qrptKK4,1
3654,3654,3654,DL7!3 l0W3,3
3655,3655,3655,pqlD%Hq$K*,1
3656,3656,3656,mXH1 $uF1e,3
3657,3657,3657,Om%aLa2V#s,5
3658,3658,3658,PlyPU6ba7y,4
3659,3659,3659,j1yA&mHwW4,4
3660,3660,3660,rG7E0pSq!P,3
3661,3661,3661,dheg*w#7h4,4
3662,3662,3662,Zw5uqR7VSy,2
3663,3663,3663,#Sz!eBget7,3
3664,3664,3664,ZKGS@CZVtt,1
3665,3665,3665,SAFQZS@#Nd,4
3666,3666,3666,Ku@On6XmTc,2
3667,3667,3667,%I#qCQquom,2
3668,3668,3668,WzNDxF#!k0,2
3669,3669,3669,L66NLO!Zu*,3
3670,3670,3670,AT6zeulGkF,4
3671,3671,3671,YONmYDaOtu,2
3672,3672,3672,$trPmNA49D,4
3673,3673,3673,xnj&guzeS^,5
3674,3674,3674,NB&AJD0Og@,5
3675,3675,3675,V4K0eCqM0b,4
3676,3676,3676,n!4$OGM%7r,2
3677,3677,3677,b%!fl@TsGJ,4
3678,3678,3678,^n7$ 7dN&T,1
3679,3679,3679, KZbM&aL9s,3
3680,3680,3680,Jz7vi485F#,5
3681,3681,3681,KSOtDcPnX%,1
3682,3682,3682,23m8PB1zsC,5
3683,3683,3683,YJRm&Bphyz,3
3684,3684,3684,5cp7pyQ56M,1
3685,3685,3685,UV1cjGQtFL,5
3686,3686,3686,s3Xh%H^Q!A,2
3687,3687,3687, xEWy&D8oz,3
3688,3688,3688,5b9$ur9t@f,3
3689,3689,3689,uaY6oF#pim,1
3690,3690,3690,*CnmLJwfjK,1
3691,3691,3691,wRn#xdPUZy,2
3692,3692,3692,&QYOrf5zs#,2
3693,3693,3693,iyEX@fm1xV,4
3694,3694,3694,srblThD4Z0,5
3695,3695,3695,jffj%^k3H!,1
3696,3696,3696,jS^uJmtRsa,1
3697,3697,3697,$bJ0%c!dA!,5
3698,3698,3698,zf&voA3yxd,3
3699,3699,3699,!U0qxNbBc@,4
3700,3700,3700,9amPSk l2c,2
3701,3701,3701,^*zTm^XsW&,1
3702,3702,3702,PjZV@3*i1O,2
3703,3703,3703,CI1! c449 ,2
3704,3704,3704,zoCTTsAITM,4
3705,3705,3705,Vy4XxokfJ^,2
3706,3706,3706,fXYzPiFGcm,1
3707,3707,3707,13kpG$TPp7,2
3708,3708,3708,4KUeaDpSB@,4
3709,3709,3709,lqTY&Q&7Fk,1
3710,3710,3710, ^YljkQ4Fz,5
3711,3711,3711,Ex*3ib*Xrb,3
3712,3712,3712,NcHUHymUtJ,4
3713,3713,3713,K3 tpQUAYt,1
3714,3714,3714,h%Dk@Q z5$,5
3715,3715,3715,lNkSG3PrcS,5
3716,3716,3716,@jnL#EzC6A,5
3717,3717,3717,@Zbb%dsSi4,3
3718,3718,3718,3!5#%gxK0t,3
3719,3719,3719,HS95vqYjXj,3
3720,3720,3720,eaSknJXvO5,4
3721,3721,3721,stHw6@wwKA,1
3722,3722,3722,cUolV1NhVW,3
3723,3723,3723,fnsJkfm6Fo,1
3724,3724,3724,fbZOBTjd2Y,1
3725,3725,3725,E#WtzYeZ$0,1
3726,3726,3726,EF@4kA* fG,5
3727,3727,3727,W!RTBHZLb$,5
3728,3728,3728,ym^7UGODxa,4
3729,3729,3729,j^K!HxjQaj,4
3730,3730,3730,JELAEIk&wl,2
3731,3731,3731,pp$z&Xd4FY,2
3732,3732,3732,Fpgv42n4tN,5
3733,3733,3733,bZv%a@@K^3,3
3734,3734,3734,4TYOD%fPXK,4
3735,3735,3735,!U4^R6FWs ,5
3736,3736,3736,1bOtXCkndi,2
3737,3737,3737,BwZL4YcNu^,5
3738,3738,3738,0Mnxzr9Bg3,3
3739,3739,3739,5A%41%yuO1,4
3740,3740,3740,Lb*i034ytc,1
3741,3741,3741,m8&fV2^Rtt,4
3742,3742,3742,OnB1i$ScUI,1
3743,3743,3743,xR1Y432FrE,1
3744,3744,3744,Qc!zRWAT0O,4
3745,3745,3745,ebwJ2mxgc$,1
3746,3746,3746,P^rNuYRNN@,2
3747,3747,3747,FURG#hfI8!,2
3748,3748,3748,wVKF7XZq *,1
3749,3749,3749,hQ4JJQd5cv,4
3750,3750,3750,LM9SJTb7Kh,3
3751,3751,3751,PQY!j1%dd&,3
3752,3752,3752,k1o%PQiD5R,3
3753,3753,3753,q&^SxFyvYn,1
3754,3754,3754,GLeXw2PSsL,5
3755,3755,3755,hdkBrFz*uk,5
3756,3756,3756,9b%p$RpJ8c,5
3757,3757,3757,1xnNa^fLKm,5
3758,3758,3758,Ydf4lmBJ01,2
3759,3759,3759,^F9fIb6lB^,5
3760,3760,3760,nmlQ&^v68b,2
3761,3761,3761,q2NXGSivLr,3
3762,3762,3762,xIf%HTaH@J,4
3763,3763,3763,u#l1*FtLx3,5
3764,3764,3764,@nzf rfINo,2
3765,3765,3765,X6N^RhmSUn,4
3766,3766,3766,*YHqL!#u n,3
3767,3767,3767,s@L08ZtX2z,3
3768,3768,3768,ml64fJ&EV7,3
3769,3769,3769,YyOpmjYIfo,5
3770,3770,3770,bwn$4wEHuz,2
3771,3771,3771,XW4rU$f%*o,2
3772,3772,3772,!ZOSL 32CQ,4
3773,3773,3773,vaApgGrx9R,4
3774,3774,3774,91^3$02gSO,1
3775,3775,3775,$EgT1g#o7K,2
3776,3776,3776,e #q#SxV!G,2
3777,3777,3777,4wS5b!*5ul,1
3778,3778,3778,rpaGAiD4#G,1
3779,3779,3779,lHFcMBbwaJ,5
3780,3780,3780,Dz6N#tE^N8,3
3781,3781,3781,8ibdzuil79,4
3782,3782,3782,pt@qnVpu8s,3
3783,3783,3783,eTtw7#iXnc,5
3784,3784,3784,xsQBKsHWV6,4
3785,3785,3785,u6eVB%sy*$,3
3786,3786,3786,%8Lmp6gs7c,4
3787,3787,3787,XNtWFxH9Mh,5
3788,3788,3788,fqV5FIsYdC,1
3789,3789,3789,ulxTk7ZOeg,1
3790,3790,3790,HdjxQ4!VEj,3
3791,3791,3791,3IuU0Np^ 1,5
3792,3792,3792,hc$MPt95L ,1
3793,3793,3793,yw7KDB@!uK,4
3794,3794,3794,AmpeJdDPfZ,4
3795,3795,3795,x1 uqphkkH,4
3796,3796,3796,sZMkLjIlt^,5
3797,3797,3797,%zVddSm5XR,3
3798,3798,3798,yDGTO3P%b1,5
3799,3799,3799,Adoq yPcBO,1
3800,3800,3800,*Va49I8hVC,1
3801,3801,3801,2 1wAY4kq6,3
3802,3802,3802,hiWnaiHwB1,1
3803,3803,3803,fYnFflfs^Z,5
3804,3804,3804,6aXYqERW21,5
3805,3805,3805,dxSQukOzj&,5
3806,3806,3806,!$@W$@H6$d,2
3807,3807,3807,5vXG0uTdh0,1
3808,3808,3808,06ZAWhR5Kg,5
3809,3809,3809,*m5CazussQ,4
3810,3810,3810, A55HV8ji4,2
3811,3811,3811,28aph%nHy#,4
3812,3812,3812,f2OJeSSFZ6,1
3813,3813,3813,12%@#NpQ3L,4
3814,3814,3814,$amdB41Hpm,4
3815,3815,3815,G1m7c^xeiG,1
3816,3816,3816,I#Y8z!QRa!,4
3817,3817,3817,QIifEA%0#@,1
3818,3818,3818,oF7&rxaG6F,3
3819,3819,3819,8SZ4XtctG$,1
3820,3820,3820,6ZxQOxvJMx,5
3821,3821,3821,ji^Rqsp4v5,1
3822,3822,3822,rMT 9qg%G%,3
3823,3823,3823,AzbTF5m TE,5
3824,3824,3824,#^u32lJr!a,5
3825,3825,3825,nQaDw6HGL!,2
3826,3826,3826,CN@DSgCrFu,2
3827,3827,3827,lQrHvSTKcz,5
3828,3828,3828,td3&Wu2Vco,3
3829,3829,3829,LFzb9fQIFX,5
3830,3830,3830,PiL60QBgDI,3
3831,3831,3831,4uylwlCgn4,1
3832,3832,3832,BXygL!c1n%,5
3833,3833,3833,7by7LVg Vd,5
3834,3834,3834,CZT*Ri$!9Z,5
3835,3835,3835,mWFVXi%PZN,5
3836,3836,3836,ey$ZOrU#$z,2
3837,3837,3837,8R&bZ5B9Gp,4
3838,3838,3838,c$99JWFia#,2
3839,3839,3839,Xp1kXaCscU,5
3840,3840,3840,B#4VSUbv@B,1
3841,3841,3841,cnFlFKS2N9,3
3842,3842,3842,qJgIQt4^*j,4
3843,3843,3843,FUYYic%zh$,3
3844,3844,3844,zfP3Nxzu#5,4
3845,3845,3845,$SPMR4s o4,2
3846,3846,3846,EmxK!U3kX8,5
3847,3847,3847,l3z0kyK*Sp,4
3848,3848,3848,oHtZ7qJAY ,5
3849,3849,3849,%MJszy**&Y,1
3850,3850,3850,mPd6xa&$63,1
3851,3851,3851,E^mL5kMKMb,3
3852,3852,3852,9S4VA6!ISr,3
3853,3853,3853,dyf0wSU80B,5
3854,3854,3854,^HAm8DlAhA,2
3855,3855,3855, yELh6O1O@,4
3856,3856,3856,5!mCTKhe2A,4
3857,3857,3857,GJS8IQ Dr ,5
3858,3858,3858,NWEMD@BVtI,2
3859,3859,3859,q@kbR3SQVj,1
3860,3860,3860,z9Gry0f$4S,2
3861,3861,3861,Q@0f@uiDOt,3
3862,3862,3862,zSbROvPg^F,3
3863,3863,3863,dvOcqqhX1Y,5
3864,3864,3864,vUzgLid08b,5
3865,3865,3865,YUG^dqfyr&,1
3866,3866,3866,JtyJgJj56j,1
3867,3867,3867,T7Hd@y5%VM,1
3868,3868,3868,&f$1w8^hsv,3
3869,3869,3869,2jblguT@bh,5
3870,3870,3870,U8T%NX%OIP,3
3871,3871,3871,fRkfw6vB@L,3
3872,3872,3872,oSxgxKy5lE,5
3873,3873,3873,!34V6$%toP,1
3874,3874,3874,gpwkQTj2az,5
3875,3875,3875,w*JQAx%cFg,5
3876,3876,3876,ZzuUa$nkx@,3
3877,3877,3877,qY^ByQGvm ,2
3878,3878,3878,2sDF9AGHND,4
3879,3879,3879,cBi7bK$vn8,2
3880,3880,3880,h54UdLIfQr,1
3881,3881,3881,or^H^UTzz6,1
3882,3882,3882,OitdWQKlu!,2
3883,3883,3883,Vfwx3fY XY,2
3884,3884,3884,GWWxwfwYji,4
3885,3885,3885,LnNNrThsTm,3
3886,3886,3886,jFw3vKtZPG,5
3887,3887,3887,NZnHs6#9ne,1
3888,3888,3888,d4RWLFKNri,3
3889,3889,3889,CDCrq$lLfQ,4
3890,3890,3890,@j0OqegI9*,1
3891,3891,3891,jcw2qCqYz$,3
3892,3892,3892,nSAPCWhc*o,1
3893,3893,3893,yx6Nmqeyk&,5
3894,3894,3894,lgnVBBT6Pk,5
3895,3895,3895,E2bwQkT^24,1
3896,3896,3896,GubPlL@SCx,5
3897,3897,3897,Pb! cBggoH,5
3898,3898,3898,CSOBCYQ%W&,1
3899,3899,3899,M!!rJif2qy,2
3900,3900,3900,@^Esx6tZF2,2
3901,3901,3901,sterkUZyI ,1
3902,3902,3902,JnewV5Qm$H,2
3903,3903,3903,ToYGFADJe&,3
3904,3904,3904,jwloE$HgWz,3
3905,3905,3905,sxf08L1%#K,1
3906,3906,3906,n3Y7KQqUd*,2
3907,3907,3907,Xokdsnt&jT,4
3908,3908,3908,mS#NieQU0a,1
3909,3909,3909,4S133hf&SB,4
3910,3910,3910,FQVue4&3vK,3
3911,3911,3911,%S&m!&dvs1,2
3912,3912,3912,Pu*O@MkwHh,2
3913,3913,3913,Ug4X@tvJTk,2
3914,3914,3914,H!vhuyxT2v,2
3915,3915,3915,HcrxrMn13R,4
3916,3916,3916,lOphl$pMSq,2
3917,3917,3917,#kT8mK&MNV,2
3918,3918,3918,zYBV2ufXFW,5
3919,3919,3919,qHhhi0rF4M,5
3920,3920,3920,DWl#CSuYA%,3
3921,3921,3921,!OVWUuYGhQ,3
3922,3922,3922,AMd5B$wNrI,4
3923,3923,3923,*DaTF7MNxB,5
3924,3924,3924,pR#3Ffurxl,3
3925,3925,3925,#XTkU37@3 ,3
3926,3926,3926,Mpoxq1G82e,5
3927,3927,3927,5LllEDrjDp,1
3928,3928,3928,K0Lr QzX93,3
3929,3929,3929,u#NqoDMaDM,4
3930,3930,3930,34Xn #OSQ7,2
3931,3931,3931,q9tRfmy871,3
3932,3932,3932,rGXQl2KQja,3
3933,3933,3933,79Oz^zeHYX,5
3934,3934,3934,f274t@MT&e,5
3935,3935,3935,Au3%a!6G5t,3
3936,3936,3936,fZ#1THMqiP,5
3937,3937,3937,g!d8Wz^Q6w,5
3938,3938,3938,n6h@*T#2UN,1
3939,3939,3939,Qc3euPLQ0D,3
3940,3940,3940,Aj3Od#wXvr,5
3941,3941,3941,N@^5ssQp*I,1
3942,3942,3942,wW7iwjtdYQ,3
3943,3943,3943,NPj$pdgn1B,1
3944,3944,3944,yBcssG3yH5,4
3945,3945,3945,AGNVuCgXnP,2
3946,3946,3946,@ RGGz9MJK,2
3947,3947,3947,*nL%jM!rC1,1
3948,3948,3948,4AaN@3im&6,1
3949,3949,3949,oZ#Tr0wa0d,1
3950,3950,3950,I%$9gRpXf@,2
3951,3951,3951,nels2dTtNR,5
3952,3952,3952,8ye2zjzfnk,3
3953,3953,3953,zSogC^!wB5,3
3954,3954,3954,*wEYKkSvm0,4
3955,3955,3955,0vcm$FV2zN,2
3956,3956,3956,zmbf$7mnvP,4
3957,3957,3957,hfuZprCiMQ,4
3958,3958,3958,nf6BVrMzPJ,5
3959,3959,3959,nYw@etEEvF,5
3960,3960,3960,eS4feL^^11,5
3961,3961,3961,PFDQq8UUvg,3
3962,3962,3962,acnEPy&DGL,4
3963,3963,3963,NNNtCL0ob4,4
3964,3964,3964,&bXaKrjhs4,2
3965,3965,3965,1Qq p0A$L7,5
3966,3966,3966,Fx!V@2WVec,4
3967,3967,3967,K$%t1#Mbnm,2
3968,3968,3968,bOiL%xGDW1,4
3969,3969,3969,$v!v*UpxkT,4
3970,3970,3970,exKxAauSgx,1
3971,3971,3971,gXQ01au*%*,2
3972,3972,3972,nS!JjXzNJH,5
3973,3973,3973,1JRIo!1Oiu,2
3974,3974,3974,A5DNUciXRA,2
3975,3975,3975,iLIHaSFgU4,2
3976,3976,3976,%Rb%sBvchL,5
3977,3977,3977,FqD@Q&%PmP,3
